Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters,Vote
10.0,410.735879959098,38648.9628975296,2.0,136.911959986366,0.0,282.290626044491,1.0,1.0,0.0,0.211620984598994,0.43940083449706396,409.59253651089995,9.674998091068119,27.0228866953403,4.966,5034.0,25.9101616218686,256.772220342292,3336.45070112949,37098.1175935064,1.0,79687.9975525907,16.0241137147205,326.622670584658,15.298137534409802,18891.7967472947,,1.0,1.0,,7.0,1.0,1.0,511.19127492898696,0.0,1.0,11.0
10.0,312.729721316036,56118.6841911433,1.0,104.24324043867901,1.0,538.343627413954,0.0,0.0,0.0,0.9634099251125009,0.0946420335676521,806.688321987167,0.349948457442224,0.8994296425953509,3.14,6860.0,29.394230060279398,429.21309240859597,6241.86245895674,54860.976128198796,0.0,289813.86117721396,20.7174586377914,80.6966515591417,35.0183337461203,10980.8964175949,90.0,0.0,2.0,687.3454300281289,10.0,3.0,2.0,494.438568237993,0.0,0.0,11.0
10.0,135.106018843836,5550.46914928085,4.0,45.0353396146118,1.0,123.246969974664,1.0,1.0,1.0,0.9997647530399258,0.253758810693398,193.720834562555,6.82119872886688,97.74854157585649,11.565999999999999,4434.0,64.850537921302,320.670290416853,1873.81028058034,35774.5784989011,2.0,15189.815607935601,,443.75592093634697,48.7676536664367,2083.21715381804,80.0,2.0,2.0,475.400931763582,13.0,2.0,4.0,348.945946781896,1.0,1.0,10.0
4.0,356.15540699298,81747.5803394841,4.0,118.71846899766001,1.0,688.583512150038,0.0,0.0,1.0,0.9296250513289119,0.23649575072340698,424.51429646462196,1.5057486621663,84.72402105107899,9.089,6911.0,55.0086070783436,681.552299764007,8248.9397210284,87023.8575765046,1.0,474147.253204882,26.1065566431885,481.458824092678,11.7972497828305,14222.793350146001,80.0,1.0,1.0,1134.29354902073,10.0,2.0,3.0,904.076256036235,0.0,0.0,4.0
2.0,99.65006288742251,16201.2475093448,5.0,33.2166876291408,1.0,487.744223332237,1.0,1.0,1.0,0.620288508711383,0.240692157763988,39.6798502188176,3.53497109841555,73.0532821035013,5.697,6303.0,86.5901143522933,456.64568202357805,5790.73359736953,55681.6475591887,2.0,237894.427393967,21.3692695715969,52.99161250395571,31.209435523487603,1146.56502468106,30.0,2.0,3.0,695.806431820844,5.0,1.0,3.0,472.101791332801,1.0,0.0,3.0
7.0,214.793382117122,,0.0,71.59779403904069,1.0,423.25826724422797,1.0,0.0,0.0,0.263701057061553,0.18943223170936105,652.7036877814679,2.7604091190732998,93.65930280182508,6.542000000000001,3458.0,90.44500379823151,481.01225412513395,5194.60718069255,57314.0287427157,1.0,179147.56079058698,21.9319915676879,79.2820897693645,2.33705888967961,5207.84190529594,100.0,0.0,3.0,728.229417818633,12.0,2.0,4.0,505.98512476317904,2.0,0.0,7.0
6.0,,25187.4566539948,7.0,91.4719183125254,1.0,275.357258475094,1.0,1.0,0.0,0.259339930955321,0.0907914207782596,641.73949486576,2.9259396228007994,44.02141517493871,5.535,4465.0,25.9911121334881,505.754475973117,3765.0815366971797,60497.0782868118,0.0,75821.6197949199,22.4889856590536,280.35616289931704,80.27712604962291,8468.58375808584,70.0,0.0,1.0,816.5331632425721,12.0,0.0,4.0,667.6368180385131,0.0,1.0,2.0
10.0,,17775.4116366595,2.0,48.8912282285995,1.0,363.570568396185,1.0,1.0,0.0,0.833425234770402,0.252647355664521,424.938652664423,8.45317316707224,30.589859327301397,5.172000000000001,4828.0,47.7926704334095,385.711159490689,4407.12800294323,46078.383456625,0.0,132183.558203925,19.639530531321,207.62290463095903,67.9270355496556,2449.2434259296,60.0,1.0,1.0,580.036035916776,11.0,2.0,4.0,393.077871071075,3.0,1.0,7.0
10.0,314.82307488508496,7968.95815623698,0.0,104.941024961695,1.0,75.9374911684516,1.0,0.0,1.0,0.160788629204035,0.422279109479859,626.842397730798,9.743262280244382,37.7992794848979,6.812,9188.0,9.91289981175214,105.736765428446,970.848442541409,10999.1858476069,0.0,5766.5025649586705,10.2828383935782,730.688179546816,30.066140834242102,11127.559744972801,100.0,0.0,2.0,129.915691556089,15.0,0.0,4.0,54.317707107284,1.0,1.0,4.0
9.0,292.987195367009,91814.92992092599,4.0,97.66239845566959,0.0,940.125691901803,0.0,1.0,1.0,0.891383804380894,0.571332860272378,410.39707884192495,3.90171591658145,66.5658860234544,6.657,9343.0,56.9717270322144,635.2814051788299,10671.8197293757,86993.54625266879,1.0,883836.3165738441,25.204789330181498,595.59046465811,12.262371741235302,9645.60647056964,80.0,0.0,1.0,1104.65490072138,10.0,0.0,2.0,877.778133740512,0.0,1.0,4.0
8.0,216.238250866941,28133.0631496081,5.0,72.079416955647,0.0,390.30647496662397,1.0,1.0,1.0,0.3371846943628039,0.496703914599493,683.3597396034751,2.57019431330264,23.3027929440141,5.422999999999999,6577.0,85.2927911328152,284.958720733983,4472.982191134211,44844.6087095221,1.0,152339.144400872,16.8807203855162,295.322472037072,5.2511921152472505,5277.52176562166,30.0,1.0,3.0,630.5522130348751,7.0,0.0,0.0,670.117433755257,2.0,0.0,5.0
9.0,40.5173565843562,1337.14728038114,4.0,13.505785528118698,0.0,99.0055171242893,1.0,0.0,0.0,0.7469272897578779,0.32443535909988,245.802686549723,2.7942466293461603,52.0931786857545,12.748,3252.0,19.2652204539627,72.3900041898382,1134.83517962257,15471.288503181,0.0,9802.09242104795,8.50823155478495,605.676128514319,71.14743452984841,205.91202825966,80.0,0.0,1.0,248.899259328524,13.0,2.0,2.0,347.69540769047995,0.0,1.0,10.0
10.0,606.1423374602771,95974.9112962193,1.0,202.047445820092,0.0,475.01175234690993,1.0,0.0,1.0,0.8124406416900459,0.7767344000749291,850.864471867681,1.4170815446414098,6.934503233060241,0.7090000000000001,9291.0,3.2668929547071497,441.138145406205,5632.3938142815105,53554.49747157231,2.0,225636.164867682,21.003288918790897,85.68470397445509,16.9570192229003,41035.2178082432,90.0,2.0,5.0,666.009115865023,8.0,2.0,4.0,442.967219529495,0.0,1.0,1.0
5.0,828.00641091405,269531.894203594,2.0,276.00213697134996,0.0,976.557272930002,0.0,0.0,1.0,0.533760127378628,0.226805858081207,683.615223271772,4.71137547167018,23.689454724080896,10.99,5010.0,78.6920923739672,514.6147473715249,10794.8022240431,73899.3680854513,0.0,953664.107312483,22.685121718243497,517.514607720559,33.2589645404369,76463.1817497231,60.0,0.0,3.0,911.433231577793,11.0,3.0,3.0,701.2484633008411,0.0,0.0,4.0
5.0,420.194515443133,76151.5305617258,6.0,140.064838481044,1.0,543.6877048341561,0.0,1.0,0.0,0.149358019698411,0.810240786988288,850.323344580829,0.9189613582566379,21.548902126960503,7.582000000000001,4418.0,99.5409791590646,447.62133829591795,6332.1197249334,60503.599421491905,1.0,295596.320387833,21.1570635556052,184.836177613882,98.2772364281118,19768.2238172021,50.0,,3.0,793.123657028825,8.0,2.0,1.0,671.791364158166,1.0,0.0,8.0
7.0,643.149429593505,139313.011119726,6.0,214.383143197835,0.0,649.831927275956,0.0,1.0,0.0,0.8762693835888059,0.21667046495713302,848.2168160844591,2.55259233526886,17.1676358906552,7.609,4391.0,18.9126520883292,521.195568505289,7540.71040977014,65296.7044729281,1.0,422281.53370718297,22.829708024968,158.109313440475,82.629018696025,46184.515230581295,50.0,1.0,0.0,806.9704267478729,10.0,3.0,2.0,545.822444731033,0.0,1.0,8.0
4.0,198.819872003958,6971.84859899565,4.0,66.27329066798589,0.0,105.19846726674601,1.0,1.0,1.0,0.8326764870435,0.798758001066744,66.9571042526513,9.87407671287656,39.0164091484621,10.155,5845.0,63.2205034606159,95.99617645042721,1243.97702556831,9537.64553583455,2.0,11066.7175152726,9.79776384949276,752.37715495877,89.76068138144909,4468.42234663133,80.0,2.0,1.0,98.4289593639219,13.0,2.0,4.0,3.0251076637257004,0.0,0.0,9.0
6.0,468.403989442814,79651.6171100739,2.0,156.134663147605,1.0,510.146917438659,0.0,1.0,1.0,0.480639565968886,0.461632491787896,644.8431813623761,9.748571442905812,37.0463382219896,1.85,8150.0,0.863514258526266,457.04501403810997,6015.55920246281,56423.32501734,2.0,260249.87737216603,21.378611134451898,46.1846257292758,57.5293550733477,24544.1676993636,60.0,2.0,2.0,705.555776070208,5.0,3.0,2.0,486.401143384085,0.0,0.0,1.0
2.0,450.304893182797,9353.8857989845,1.0,150.101631060932,0.0,62.3170163633158,1.0,1.0,1.0,0.351480115903541,0.579649971332401,237.65756399370702,6.411750677507371,88.58893823344259,12.222000000000001,3778.0,81.62790157366541,247.066823067144,1117.30380976744,23991.195616741697,0.0,3883.41052842576,15.718359426706801,621.950982133168,72.72057028021659,22690.6012782131,90.0,1.0,0.0,297.42794007488897,11.0,0.0,1.0,137.672195356256,0.0,0.0,4.0
2.0,864.5259934697771,132630.559379611,1.0,288.175331156592,0.0,460.242585121004,1.0,0.0,0.0,0.58128715492785,0.890487248776481,927.261426113546,0.24779138388112198,17.5927164731547,6.553,3447.0,44.3196838255972,507.827719381285,5618.08128997261,59266.35943044,2.0,211823.237158865,22.5350331568712,50.262259535024796,42.9106541676447,83343.1968183682,90.0,0.0,3.0,738.2000305830859,12.0,2.0,1.0,470.26164925565905,1.0,0.0,7.0
1.0,291.588867925455,3667.26779377337,0.0,97.19628930848509,1.0,37.730532923269,1.0,0.0,1.0,0.150173470145091,0.537396421423182,346.37955413199995,3.76577517716214,82.51951427664609,8.43,7570.0,98.3730947598815,56.4405543264002,490.18643788549,5987.54333767167,0.0,1423.59311467389,7.5126928811445595,790.9600866834779,7.99319974612445,9554.31494464722,100.0,2.0,3.0,72.63215940052359,16.0,0.0,1.0,36.125214428873,0.0,1.0,4.0
4.0,175.10880734673302,26520.368089463598,1.0,58.3696024489111,1.0,454.35238509078397,1.0,0.0,1.0,0.936843459494412,0.966437660390511,268.507309257984,1.53011779533699,37.856266228482106,2.202,7798.0,24.9079559231177,399.15543922568395,5341.8347293592,51194.7111927877,1.0,206436.08983768398,19.9788748238154,110.70727634435801,61.852379608899405,3475.38009249284,90.0,2.0,4.0,655.507427468491,13.0,3.0,3.0,501.664587312594,0.0,0.0,7.0
3.0,334.562570832536,44178.583260695,4.0,111.520856944179,1.0,396.14637540678495,1.0,1.0,1.0,0.8383954372256991,0.127915617777035,662.365050753579,6.68073830194771,8.00965814851224,0.31300000000000106,9687.0,22.0690011745319,367.508883738768,4696.48152154539,47309.22995340679,2.0,156931.950747934,19.1705212171909,168.938843938874,22.161198058165603,12558.4223905081,80.0,2.0,2.0,613.286347522743,10.0,2.0,1.0,485.827429234346,3.0,1.0,7.0
4.0,280.783987900706,34310.6215748401,6.0,93.5946626335687,0.0,366.58737378187004,1.0,1.0,0.0,0.940457612741739,0.773931929608807,468.768829479814,4.26694850903004,67.2525431960821,2.128,9872.0,48.4520420897752,490.87311547373,4647.61996876616,61352.0635598517,1.0,134386.302616289,22.1556565119098,231.638330045925,15.215996769256899,8863.5555361251,50.0,0.0,2.0,823.0147362537069,11.0,0.0,1.0,689.140389898325,0.0,1.0,5.0
7.0,151.175235241492,48987.2456629761,0.0,50.3917450804974,0.0,972.128383026273,0.0,1.0,1.0,0.233309962786734,0.9771237035747621,531.03884588927,2.70645004697144,95.37192585412409,9.352,6648.0,11.888296226970901,783.724130829796,11288.7320919223,99679.47778677462,0.0,945033.593085277,27.995073331388102,674.543307354936,9.001142391934989,2599.71971733833,100.0,0.0,2.0,1247.24639972215,15.0,0.0,1.0,889.363687345403,0.0,1.0,4.0
6.0,382.238833017193,31503.6265106442,4.0,127.41294433906401,1.0,247.256090612022,1.0,0.0,1.0,0.33007418690249296,0.320831256452948,802.870276151225,3.8856065622530895,65.43957304675129,2.073,7927.0,11.7704649921507,476.388582445946,,56178.7088081652,0.0,61135.5743447405,21.826327736152603,273.86794052402803,22.7796615334228,16371.4713294885,80.0,1.0,1.0,754.872478307883,10.0,1.0,3.0,602.794290090659,2.0,0.0,2.0
8.0,598.795408715725,61938.4278317536,0.0,199.598469571908,1.0,,1.0,0.0,1.0,0.671348157571629,0.36197794880718,646.483735181391,6.9675463042222,97.6717767305672,2.7539999999999996,7246.0,97.79065127950159,367.350747828898,3837.8529358765995,44241.1026390064,1.0,96295.4886093204,19.166396318267502,246.092666990959,4.80055054649711,40049.1475250199,100.0,0.0,3.0,569.8577388465139,10.0,1.0,4.0,416.421102796636,2.0,0.0,1.0
9.0,174.049307492544,31960.1084219007,3.0,58.016435830847904,0.0,550.880245644238,0.0,1.0,0.0,0.156279740389436,0.452906509395689,561.356260441244,0.19993737339973397,1.3509221142157901,4.114,7886.0,6.79934625513852,432.771367882489,6374.34519220736,56234.0553475301,2.0,303469.045041056,20.8031576421102,90.3570926345558,22.6897470653057,3433.9232623457397,40.0,0.0,2.0,710.829684810379,8.0,0.0,0.0,532.49485830343,1.0,0.0,8.0
6.0,,226622.00973778398,2.0,293.331447496206,0.0,772.5800001062449,0.0,0.0,1.0,0.721597438678145,0.11965187150053698,601.4926405623561,4.35772521188483,37.933097779750796,9.822000000000001,6178.0,88.40024124365299,916.9251314838989,9559.65026403025,104943.113758155,2.0,596879.856564166,30.2807716461107,582.729198415671,58.6571780499071,86346.6695377158,60.0,0.0,1.0,1303.6915582947502,8.0,1.0,2.0,802.401879897237,1.0,1.0,9.0
5.0,430.253033127654,66868.2247900809,3.0,143.417677709218,1.0,466.24813522400996,1.0,0.0,0.0,0.267936128424481,0.440165003295988,66.6218565311283,1.39996577054262,24.553085956722498,8.443,3557.0,31.7151083145291,419.326966602237,5501.13528544457,52260.134927118095,1.0,217387.323599866,20.47747461486,92.770043517646,94.47389063425359,20722.047957214298,40.0,1.0,1.0,658.535589989001,8.0,0.0,3.0,469.03301304917505,2.0,0.0,3.0
3.0,796.851474574105,134094.621568874,,265.617158191368,1.0,504.841714601371,0.0,1.0,0.0,0.7963357616681609,0.90373744815588,402.355272322893,6.55385547550395,68.4724115533754,7.775,4225.0,89.0199319459498,441.56298475152903,5931.54311551677,53014.804316132,1.0,254865.156801652,21.013400123529,119.412074997864,33.8504341198131,70828.0918838497,40.0,1.0,4.0,645.879040079696,8.0,2.0,4.0,395.976364686364,0.0,1.0,3.0
2.0,354.132871314123,44151.43195889059,5.0,118.044290438041,0.0,374.02429033249,1.0,0.0,0.0,0.542245915858075,0.937699585454538,,8.60535287065431,92.5354370614514,5.188,6812.0,81.41535131726408,574.114526277331,4888.47195587956,67999.6081520371,2.0,139894.169758723,23.960687099441298,234.307758942272,26.526511646807197,14062.498795458601,30.0,2.0,2.0,,5.0,2.0,2.0,683.1318745303611,1.0,1.0,5.0
3.0,,163416.114425795,1.0,342.61235288625596,1.0,476.970876995926,1.0,0.0,1.0,0.2617981468793,0.18755973922088698,486.17833503522,1.14912867778912,76.1045040329918,1.4369999999999998,8563.0,47.9385485872626,446.72652897879897,5663.161827916861,54482.5138145142,0.0,,21.1359061546648,69.1369602326775,4.12355521693826,117735.83670314199,90.0,0.0,2.0,680.965889590937,8.0,1.0,4.0,462.429851620849,0.0,0.0,1.0
10.0,541.550876296587,12085.9160869139,2.0,180.51695876552898,0.0,66.9516934561926,1.0,1.0,1.0,0.7800567650701851,0.216655255760998,95.8751603029668,9.75435273721814,86.5441037574783,7.672000000000001,,18.8123439671472,485.638087964617,1640.79311049116,41789.5406551998,1.0,4482.52925665198,22.037197824692196,604.639933283549,85.2408865466714,32776.8893607212,60.0,2.0,1.0,482.90672741105993,12.0,3.0,1.0,78.2745577945722,1.0,0.0,4.0
3.0,722.491000147289,114622.66370382301,1.0,240.83033338242996,1.0,475.947784873952,1.0,0.0,0.0,0.9591565600130708,0.498073972761631,949.0040054079151,2.73935965495184,82.84898214042191,0.41200000000000103,9588.0,97.11935268715021,416.489083193201,5592.45601512593,52771.47741715019,2.0,226526.293926422,20.408064170645897,87.1147560491041,73.4481024090201,58250.0798104746,90.0,1.0,3.0,669.418397249036,,2.0,0.0,493.966887775519,0.0,1.0,7.0
5.0,501.06283065069397,67701.2261526731,5.0,167.020943550231,1.0,405.34572918582603,1.0,1.0,1.0,0.6690956074744461,0.477062468184158,552.401702385396,3.25145698152483,28.714484092779497,6.7139999999999995,,51.8776483135298,480.423755243262,5014.30480234478,56249.346140751906,1.0,164305.160169189,21.9185710128024,99.84287214428709,23.981316038407396,28073.016527959702,30.0,0.0,2.0,710.406568401257,7.0,2.0,0.0,474.981231527477,0.0,1.0,3.0
2.0,976.535976256987,29293.522870614,4.0,325.51199208566203,0.0,89.99214647337791,1.0,1.0,0.0,0.46520506311208004,0.7220617299899459,,0.6321468204259871,28.9888899074867,12.364,3636.0,53.5790000110865,60.921093748673705,,8312.81115969096,2.0,8098.5864268859095,7.80519658616448,731.284076672426,91.11292997840789,106293.56898366199,80.0,1.0,0.0,105.33378966787599,10.0,2.0,3.0,83.0111812934628,1.0,1.0,9.0
5.0,864.813588615827,96971.54714102551,2.0,288.271196205276,0.0,336.389998090453,1.0,1.0,1.0,0.16549881314858803,0.879973873263225,967.403734102845,2.8270415915176295,76.4067518990487,11.623,4377.0,71.6204740107059,157.15366515345698,3678.2073112114504,22998.7576718729,2.0,113158.230815295,12.5360944936394,481.166031591997,88.397577824071,83398.5537578259,60.0,1.0,3.0,277.421526535388,12.0,0.0,4.0,204.68845617646198,1.0,0.0,9.0
8.0,412.887003342674,50442.4613765729,1.0,137.62900111422502,0.0,366.51040818576,1.0,1.0,1.0,0.8985399168450391,0.299951130058616,526.111814891919,8.33331572357565,16.1235315492377,3.911,6089.0,80.5344385560602,386.65960331871497,4438.42328849503,49976.8758553832,0.0,134329.879308492,19.663662001741102,184.19168109374002,18.723977170884602,,90.0,1.0,2.0,663.197524038638,11.0,2.0,1.0,557.105680466436,0.0,0.0,7.0
1.0,259.197876243908,34190.3460597585,3.0,86.39929208130279,0.0,395.72484028671204,1.0,0.0,0.0,0.158381795976311,0.9008553167805079,884.493698598817,0.433364326599985,76.63372247479859,2.717,9283.0,83.72210257221009,501.477336486077,4960.20307583927,59448.47102453769,2.0,156598.149219944,22.3936896577156,114.78310077701299,14.3294230336323,7561.23696423157,40.0,2.0,0.0,764.879517752607,8.0,2.0,1.0,547.954861772934,0.0,1.0,8.0
2.0,105.576406646122,13500.553403416101,7.0,35.192135548707206,1.0,383.62415900367404,1.0,0.0,0.0,0.724390951450914,0.7675506984815,523.990968475118,1.51067232713103,30.637863348238202,5.811,4189.0,49.927788064815104,494.526851600726,4825.2952932382,56732.3196742274,1.0,147167.495371276,22.2379596995931,122.24444782952,16.1656985292211,1283.67854002729,70.0,0.0,2.0,714.927035452039,12.0,1.0,1.0,462.98090622203597,0.0,0.0,7.0
5.0,825.126484766501,156631.325453611,5.0,275.042161588834,1.0,569.481146267902,0.0,0.0,1.0,0.63585161534138,0.16618656716309502,846.784704364836,1.3971596024930502,39.2198049928993,3.3960000000000004,8604.0,23.1373635353521,512.602880317736,6720.0172233144895,60435.108473204295,1.0,324308.775954603,22.6407349774193,103.943165396424,34.6423129085451,75933.232813047,30.0,2.0,1.0,730.153719113428,6.0,3.0,4.0,423.72602440134904,0.0,0.0,3.0
5.0,202.286982261362,,1.0,67.4289940871206,1.0,444.893184250496,1.0,1.0,0.0,0.540782303083688,0.920926085440442,642.665550578386,5.29680420644581,70.8175883628428,2.755,7245.0,73.20675104856491,421.382609206577,5291.69706091812,51122.69878446151,0.0,197929.945392546,20.527606027166897,119.87821101536801,81.93735072854909,4624.09823768807,90.0,1.0,4.0,637.840317051771,13.0,3.0,1.0,428.213300681605,0.0,0.0,7.0
3.0,,132495.499690185,2.0,294.52427392593603,0.0,449.86274959293604,1.0,1.0,0.0,0.6997871920466422,0.40264308918267494,861.950907157734,0.5904890527017409,56.204533088021,1.17,8830.0,53.767489991150796,457.32182710279403,5413.2711501349395,57975.5294274505,0.0,202376.493471316,21.3850842201473,117.635748486911,24.2861307458952,87049.0722055258,,2.0,4.0,755.3175827463091,10.0,0.0,1.0,597.483326789001,1.0,1.0,7.0
7.0,404.450428610526,57538.920451849,4.0,134.81680953684202,1.0,426.79336982919096,1.0,0.0,1.0,0.174985406221822,0.8258288707584142,554.148790193722,3.10620127245784,72.2896798979491,6.172000000000001,3828.0,51.7841514898464,466.059757441528,5200.05321317497,57576.1815227799,0.0,182152.580530157,21.5884172055648,104.740470201024,62.4266434460878,18320.38894323,80.0,0.0,1.0,745.5225456446719,11.0,2.0,4.0,566.778853928756,1.0,1.0,7.0
4.0,290.995273544038,82443.2398118755,7.0,96.99842451467951,1.0,849.944112230387,0.0,0.0,0.0,0.768769262591377,0.392561828717589,957.222368801013,2.2270479681901603,80.2284331992269,7.428999999999999,8571.0,58.835487347096205,755.624225130305,10010.689572564499,95592.4310994683,0.0,722404.9939151009,27.488619920438104,589.556311274104,33.5720630595461,9515.69278284465,70.0,1.0,2.0,1214.9136742996,9.0,0.0,2.0,899.714920918579,1.0,0.0,4.0
9.0,311.392568236446,1297.2973592840801,0.0,103.79752274548201,0.0,12.4983460584617,1.0,0.0,0.0,0.53748798253946,0.24521427671425,956.6710989456619,9.6314285742119,24.685771134682003,6.944,9056.0,94.452106510289,324.507282115519,773.9980248156551,26182.221019909302,2.0,156.208654197064,18.0140856586039,719.7618835732151,21.9718978041783,10887.723250844301,100.0,1.0,2.0,293.50566172011503,16.0,3.0,0.0,0.39854642060393297,0.0,,4.0
